date,platform,campaign_type,audience,region,spend,impressions,clicks,conversions,revenue,ctr,conversion_rate,cpc,roas
2025-10-02,Meta Ads,Display,Prospecting,East,851.85,56888,1307,42,5207.61,0.022974968358880608,0.032134659525631215,0.6517597551644989,6.113294594118682
2025-10-03,Meta Ads,Display,Prospecting,South,1162.92,70131,1785,137,14906.94,0.02545236771185353,0.07675070028011205,0.6514957983193278,12.818542978020844
2025-10-03,Google Ads,Video,Prospecting,South,306.42,7373,219,12,1419.74,0.0297029702970297,0.0547945205479452,1.399178082191781,4.633313752366034
2025-10-03,Google Ads,Social,Retargeting,East,279.66,6437,207,20,2384.96,0.0321578375019419,0.0966183574879227,1.3510144927536234,8.528069799041694
2025-10-03,Google Ads,Search,Prospecting,West,2078.62,42293,1748,124,8838.72,0.04133071666706074,0.07093821510297482,1.189141876430206,4.252205790380156
2025-10-04,LinkedIn Ads,Social,Existing Customers,South,879.72,24742,325,12,1641.22,0.013135558968555493,0.036923076923076927,2.7068307692307694,1.8656163324694222
2025-10-04,YouTube Ads,Social,Existing Customers,West,533.03,81357,962,42,5338.82,0.011824428137714026,0.04365904365904366,0.5540852390852391,10.01598409095173
2025-10-04,YouTube Ads,Search,Retargeting,North,381.46,45775,659,32,4004.89,0.014396504642271983,0.048558421851289835,0.5788467374810319,10.498846536989461
2025-10-05,YouTube Ads,Social,Retargeting,South,502.35,73510,963,23,2112.25,0.013100258468235614,0.023883696780893044,0.5216510903426792,4.204737732656514
2025-10-05,YouTube Ads,Search,Prospecting,South,322.86,33879,482,23,2514.27,0.014227102334779657,0.04771784232365145,0.6698340248962655,7.787493031035123
2025-10-05,YouTube Ads,Video,Prospecting,West,1243.02,200450,2395,52,4958.33,0.011948116737340983,0.021711899791231733,0.5190062630480167,3.988938231082364
2025-10-06,Google Ads,Search,Lookalike,North,422.5,7972,290,30,3852.08,0.03637732062217762,0.10344827586206896,1.456896551724138,9.117349112426036
2025-10-06,Google Ads,Search,Prospecting,South,1424.93,38242,1303,155,13904.72,0.03407248574865331,0.11895625479662318,1.0935763622409824,9.758177594688862
2025-10-06,Google Ads,Search,Prospecting,South,539.52,12113,468,35,3439.95,0.038636176009246265,0.07478632478632478,1.1528205128205127,6.375945284697509
2025-10-06,Meta Ads,Search,Prospecting,West,355.28,19160,437,28,3489.29,0.02280793319415449,0.06407322654462243,0.8129977116704805,9.821239585678901
2025-10-07,Google Ads,Search,Prospecting,South,530.59,12663,460,24,2488.11,0.036326304983021404,0.05217391304347826,1.1534565217391306,4.689326975630902
2025-10-07,LinkedIn Ads,Search,Retargeting,West,127.15,4036,56,6,589.73,0.013875123885034688,0.10714285714285714,2.2705357142857143,4.638065277231616
2025-10-07,Meta Ads,Search,Lookalike,East,647.15,37563,903,56,7353.97,0.024039613449405,0.06201550387596899,0.7166666666666667,11.363625125550492
2025-10-08,Meta Ads,Search,Lookalike,East,626.72,36376,754,54,7131.18,0.02072795249615131,0.07161803713527852,0.8311936339522547,11.378574163900945
2025-10-08,Google Ads,Social,Retargeting,West,1196.51,34063,1157,137,17535.63,0.03396647388662185,0.11840968020743302,1.0341486603284356,14.65564851108641
2025-10-08,Google Ads,Social,Lookalike,North,205.4,4306,182,16,2084.43,0.04226660473757548,0.08791208791208792,1.1285714285714286,10.148149951314506
2025-10-09,Google Ads,Social,Retargeting,South,1489.65,42050,1293,161,17843.88,0.03074910820451843,0.12451662799690642,1.1520881670533643,11.978572147819957
2025-10-09,YouTube Ads,Social,Lookalike,East,1193.29,93674,1792,97,10797.78,0.019130174861754595,0.05412946428571429,0.6658984375,9.048747580219395
2025-10-09,Meta Ads,Search,Retargeting,North,1579.57,78121,2229,200,20666.91,0.02853266087223666,0.08972633467922836,0.7086451323463436,13.083883588571574
2025-10-10,LinkedIn Ads,Search,Prospecting,North,676.42,10237,211,18,2124.34,0.02061150727752271,0.08530805687203792,3.2057819905213267,3.140563555187606
2025-10-10,Google Ads,Search,Existing Customers,North,1353.05,41109,1206,133,15153.71,0.029336641611325986,0.11028192371475953,1.1219320066334992,11.199667418055505
2025-10-10,Meta Ads,Display,Prospecting,West,269.02,26141,388,15,1608.07,0.014842584445889598,0.03865979381443299,0.6933505154639175,5.977510965727455
2025-10-10,Meta Ads,Video,Prospecting,East,1112.72,59442,1588,63,7925.29,0.02671511725715824,0.039672544080604534,0.7007052896725441,7.122447695736573
2025-10-11,LinkedIn Ads,Video,Prospecting,South,424.04,11871,218,3,408.97,0.01836408053238986,0.013761467889908258,1.9451376146788992,0.9644608999151024
2025-10-11,LinkedIn Ads,Social,Prospecting,East,239.29,7497,118,3,366.51,0.015739629185007337,0.025423728813559324,2.0278813559322035,1.5316561494420995
2025-10-11,Google Ads,Social,Prospecting,East,337.1,7379,319,22,3240.55,0.04323079007995664,0.06896551724137931,1.0567398119122258,9.61302284188668
2025-10-12,YouTube Ads,Social,Retargeting,West,702.52,78629,1010,63,6444.95,0.012845133474926555,0.062376237623762376,0.6955643564356435,9.174044867050048
2025-10-12,Google Ads,Display,Existing Customers,West,409.64,11040,358,39,3450.32,0.03242753623188406,0.10893854748603352,1.144245810055866,8.422810272434333
2025-10-12,YouTube Ads,Display,Prospecting,West,893.84,100993,1665,40,5114.53,0.016486291129088154,0.024024024024024024,0.5368408408408408,5.721974850085026
2025-10-13,Google Ads,Display,Retargeting,North,216.1,5377,154,8,808.86,0.02864050585828529,0.05194805194805195,1.4032467532467532,3.742989356779269
2025-10-13,Google Ads,Video,Prospecting,West,175.65,3468,119,9,990.66,0.03431372549019608,0.07563025210084033,1.4760504201680673,5.6399658411614
2025-10-13,LinkedIn Ads,Social,Lookalike,South,1708.09,26577,582,21,1746.02,0.021898634157354102,0.03608247422680412,2.9348625429553263,1.0222060898430412
2025-10-13,Google Ads,Display,Prospecting,South,1259.6,34520,1255,63,6225.3,0.03635573580533024,0.050199203187251,1.0036653386454182,4.942283264528422
2025-10-14,Meta Ads,Display,Prospecting,East,353.91,19319,532,31,2726.76,0.027537657228635024,0.05827067669172932,0.6652443609022557,7.704670678986183
2025-10-14,Meta Ads,Social,Retargeting,East,698.64,26909,726,54,5787.86,0.026979820877773234,0.0743801652892562,0.9623140495867768,8.284466964387953
2025-10-14,Google Ads,Video,Lookalike,South,1357.99,32412,1136,64,6905.48,0.035048747377514504,0.056338028169014086,1.195413732394366,5.0850742641698385
2025-10-15,LinkedIn Ads,Search,Lookalike,West,919.25,33842,400,18,2099.15,0.011819632409432066,0.045,2.298125,2.2835463693228175
2025-10-15,YouTube Ads,Video,Retargeting,North,770.8,96398,1185,74,10161.31,0.012292786157389157,0.06244725738396625,0.650464135021097,13.182810067462377
2025-10-15,YouTube Ads,Display,Lookalike,North,1426.43,121620,2093,58,7376.69,0.017209340568985366,0.02771141901576684,0.6815241280458673,5.171434981036573
2025-10-16,Google Ads,Search,Prospecting,North,435.34,15674,415,33,2831.43,0.026476968227638127,0.07951807228915662,1.049012048192771,6.503950934901456
2025-10-16,Meta Ads,Display,Prospecting,West,714.33,46183,958,27,3400.5,0.020743563648961738,0.028183716075156576,0.7456471816283925,4.760404854898996
2025-10-16,Google Ads,Search,Prospecting,South,691.93,13952,519,49,5733.57,0.03719896788990826,0.09441233140655106,1.333198458574181,8.286343994334688
2025-10-17,Google Ads,Display,Prospecting,South,586.27,13465,614,37,4189.85,0.045599702933531376,0.06026058631921824,0.9548371335504886,7.146621863646444
2025-10-17,Google Ads,Display,Prospecting,East,543.32,14956,472,22,2521.01,0.031559240438619955,0.046610169491525424,1.1511016949152544,4.640009570787013
2025-10-17,YouTube Ads,Social,Retargeting,South,733.95,113178,1512,92,10918.74,0.013359486826061601,0.06084656084656084,0.4854166666666667,14.87668097281831
2025-10-17,YouTube Ads,Video,Prospecting,East,715.83,97247,1445,38,3896.75,0.014859070202679774,0.02629757785467128,0.4953840830449827,5.44368076219214
2025-10-18,LinkedIn Ads,Search,Retargeting,North,354.11,8397,161,16,1787.48,0.019173514350363224,0.09937888198757763,2.1994409937888197,5.047810002541583
2025-10-18,Meta Ads,Search,Retargeting,North,1178.79,70896,1517,163,22218.68,0.0213975400586775,0.1074489123269611,0.7770533948582729,18.84871775295006
2025-10-18,Meta Ads,Social,Lookalike,West,371.08,20434,543,37,3786.2,0.02657335812860918,0.06813996316758748,0.6833885819521178,10.203190686644389
2025-10-19,Meta Ads,Search,Lookalike,South,607.42,49127,936,67,6462.96,0.01905265943371262,0.07158119658119658,0.6489529914529915,10.640018438642127
2025-10-19,Meta Ads,Social,Prospecting,North,577.75,35408,796,46,5238.91,0.022480795300497063,0.05778894472361809,0.7258165829145728,9.067780181739506
2025-10-19,Meta Ads,Search,Prospecting,South,883.46,61840,1474,51,4827.14,0.023835705045278138,0.03459972862957938,0.5993622795115333,5.463903289339642
2025-10-20,Google Ads,Social,Retargeting,South,176.56,4391,143,11,923.89,0.032566613527670235,0.07692307692307693,1.2346853146853147,5.232725419120978
2025-10-20,Google Ads,Social,Retargeting,South,1249.09,22254,906,110,11967.95,0.040711782151523324,0.12141280353200883,1.3786865342163355,9.581335212034363
2025-10-20,YouTube Ads,Video,Prospecting,South,450.81,51079,787,12,1692.9,0.015407506020086533,0.015247776365946633,0.5728208386277002,3.7552405669794373
2025-10-20,Meta Ads,Search,Prospecting,East,1546.97,87512,2219,128,14631.06,0.025356522534052472,0.05768364127985579,0.6971473636773321,9.45788218258919
2025-10-21,YouTube Ads,Video,Lookalike,North,513.0,53627,833,29,3428.22,0.015533220206239394,0.03481392557022809,0.6158463385354142,6.6826900584795315
2025-10-21,Google Ads,Social,Retargeting,South,678.13,21787,816,105,8049.02,0.037453527332813145,0.12867647058823528,0.8310416666666667,11.869435064073262
2025-10-21,Meta Ads,Social,Prospecting,South,2428.53,157643,3095,229,28140.95,0.019632968162239996,0.0739903069466882,0.7846623586429726,11.58764767163675
2025-10-22,Google Ads,Social,Retargeting,East,584.53,9890,309,52,6067.39,0.031243680485338727,0.16828478964401294,1.89168284789644,10.379946281627976
2025-10-22,Google Ads,Social,Existing Customers,West,1566.08,31836,1389,141,15689.64,0.04362985299660761,0.10151187904967603,1.1274874010079192,10.01841540662035
2025-10-22,Google Ads,Search,Prospecting,West,717.99,16207,636,54,6385.01,0.039242302708706114,0.08490566037735849,1.1289150943396227,8.892895444226243
2025-10-23,Google Ads,Social,Existing Customers,South,917.0,24318,708,36,4590.26,0.029114236368122378,0.05084745762711865,1.2951977401129944,5.005736095965104
2025-10-23,YouTube Ads,Search,Prospecting,East,732.57,62660,971,33,3165.66,0.015496329396744335,0.03398558187435633,0.7544490216271885,4.321307178836152
2025-10-23,Google Ads,Social,Retargeting,North,1214.62,39597,904,76,9193.98,0.02283001237467485,0.084070796460177,1.3436061946902653,7.569429121865275
2025-10-23,Meta Ads,Social,Retargeting,East,448.31,44303,879,62,8466.0,0.01984064284585694,0.07053469852104664,0.5100227531285552,18.8842541991033
2025-10-24,Meta Ads,Social,Prospecting,North,369.24,17932,469,18,1996.15,0.026154360919027436,0.03837953091684435,0.7872921108742005,5.406104430722565
2025-10-24,Meta Ads,Display,Existing Customers,North,462.2,19758,425,33,3542.02,0.021510274319263084,0.07764705882352942,1.0875294117647059,7.663392470791865
2025-10-24,Meta Ads,Search,Retargeting,East,746.87,41785,939,118,13192.82,0.022472179011607037,0.12566560170394037,0.7953887113951011,17.664145031933266
2025-10-25,Google Ads,Video,Existing Customers,North,606.41,31176,634,52,7322.31,0.02033615601744932,0.08201892744479496,0.9564826498422713,12.074850348773934
2025-10-25,YouTube Ads,Display,Prospecting,South,1110.71,130997,1831,87,8084.58,0.013977419330213669,0.047515019115237575,0.6066138722009831,7.27874962861593
2025-10-25,LinkedIn Ads,Video,Existing Customers,North,1634.6,43701,836,25,3386.18,0.0191299970252397,0.029904306220095694,1.9552631578947368,2.071564908846201
2025-10-26,LinkedIn Ads,Display,Existing Customers,East,371.22,6489,127,3,333.06,0.019571582678378795,0.023622047244094488,2.922992125984252,0.8972038144496525
2025-10-26,Meta Ads,Search,Retargeting,West,434.42,26872,703,47,5609.79,0.026161059839237867,0.06685633001422475,0.6179516358463727,12.91328668109203
2025-10-26,Google Ads,Social,Prospecting,East,275.21,7003,236,16,1677.47,0.033699842924460946,0.06779661016949153,1.1661440677966102,6.095236364957669
2025-10-27,YouTube Ads,Search,Lookalike,West,2619.72,355854,5181,247,25884.04,0.014559341752516481,0.04767419417100946,0.5056398378691372,9.880460507229781
2025-10-27,Google Ads,Display,Retargeting,South,853.3,29414,810,66,9399.44,0.02753790711905895,0.08148148148148149,1.0534567901234568,11.015399039024963
2025-10-27,Google Ads,Social,Existing Customers,North,956.19,19446,656,74,7163.74,0.033734444101614726,0.11280487804878049,1.4576067073170733,7.491962894403831
2025-10-27,Google Ads,Search,Retargeting,North,292.93,9000,251,34,4207.04,0.02788888888888889,0.13545816733067728,1.1670517928286852,14.361929471204725
2025-10-28,LinkedIn Ads,Video,Prospecting,North,699.47,24716,319,9,1315.47,0.012906619194044344,0.02821316614420063,2.1926959247648905,1.880666790570003
2025-10-28,Meta Ads,Search,Prospecting,North,974.66,89852,1626,114,14516.69,0.018096425232604726,0.07011070110701106,0.5994218942189422,14.894106662836272
2025-10-28,LinkedIn Ads,Social,Lookalike,South,593.95,14143,334,23,2093.93,0.023615923071484128,0.0688622754491018,1.7782934131736527,3.5254314336223582
2025-10-29,LinkedIn Ads,Display,Existing Customers,North,1408.51,41821,717,39,3872.16,0.01714449678391239,0.05439330543933055,1.9644490934449093,2.7491178621380037
2025-10-29,Google Ads,Search,Prospecting,East,3145.63,73792,2687,214,21714.74,0.03641316131830009,0.0796427242277633,1.1706847785634538,6.903144997981327
2025-10-29,YouTube Ads,Social,Lookalike,North,378.23,40729,557,27,3181.74,0.013675759286994525,0.04847396768402154,0.6790484739676841,8.412183063215503
2025-10-30,Meta Ads,Display,Existing Customers,East,360.22,34319,547,25,3214.81,0.01593869285235584,0.04570383912248629,0.6585374771480805,8.924573871522957
2025-10-30,Meta Ads,Search,Prospecting,South,395.65,16399,427,12,1105.31,0.026038173059332887,0.02810304449648712,0.9265807962529273,2.7936560090989513
2025-10-30,Google Ads,Social,Prospecting,East,1988.45,81906,1939,111,11021.23,0.02367347935438185,0.05724600309437854,1.025502836513667,5.5426236515879195
2025-10-30,YouTube Ads,Search,Lookalike,East,1378.31,181886,2469,97,9738.15,0.013574436735097808,0.03928716079384366,0.5582462535439449,7.06528284638434
2025-10-31,Google Ads,Display,Retargeting,West,640.97,19101,662,87,9721.95,0.034657871315637925,0.13141993957703926,0.9682326283987915,15.167558544081627
2025-10-31,Google Ads,Search,Prospecting,South,716.83,14582,532,47,7084.05,0.03648333561925662,0.08834586466165413,1.3474248120300754,9.882468646680524
2025-10-31,Meta Ads,Video,Lookalike,South,411.71,21188,409,12,1178.43,0.019303379271285632,0.029339853300733496,1.0066259168704157,2.8622817031405603
2025-11-01,Google Ads,Video,Retargeting,East,1248.38,57236,1439,127,12371.67,0.02514151932350269,0.08825573314801946,0.8675330090340515,9.910179592752206
2025-11-01,Google Ads,Search,Existing Customers,East,546.83,16601,503,61,6232.48,0.030299379555448466,0.12127236580516898,1.0871371769383698,11.397472706325548
2025-11-01,Meta Ads,Social,Existing Customers,South,591.13,34901,671,37,5052.53,0.019225810148706342,0.05514157973174367,0.8809687034277198,8.547240031803495
2025-11-02,Meta Ads,Social,Lookalike,East,1039.81,95079,1820,111,12682.4,0.019141976672030627,0.06098901098901099,0.5713241758241758,12.19684365412912
2025-11-02,YouTube Ads,Display,Retargeting,South,619.48,54586,975,39,3855.85,0.01786172278606236,0.04,0.6353641025641026,6.224333311809905
2025-11-02,Google Ads,Social,Prospecting,South,600.85,15285,430,36,3904.91,0.028132155708210663,0.08372093023255814,1.397325581395349,6.498976450029125
2025-11-03,LinkedIn Ads,Search,Retargeting,South,704.83,15261,290,27,2720.33,0.01900268658672433,0.09310344827586207,2.430448275862069,3.8595547862605164
2025-11-03,Meta Ads,Search,Prospecting,West,1173.87,65957,1493,85,10227.71,0.022635959791985686,0.056932350971198926,0.7862491627595445,8.712813173520066
2025-11-03,Meta Ads,Video,Lookalike,East,2041.22,81791,2139,89,14535.37,0.026152021616070227,0.041608228143992516,0.9542870500233754,7.1209227814738245
2025-11-03,Meta Ads,Social,Prospecting,North,1024.18,48466,1041,62,7744.76,0.0214789749515124,0.059558117195004805,0.9838424591738714,7.561912944990138
2025-11-04,Meta Ads,Video,Retargeting,West,1179.96,65242,1655,103,11672.6,0.02536709481622268,0.062235649546827795,0.7129667673716013,9.892369232855351
2025-11-04,YouTube Ads,Social,Prospecting,East,614.73,79356,1154,38,3915.16,0.014542063612077221,0.03292894280762565,0.5326949740034662,6.368909927935841
2025-11-04,Google Ads,Video,Prospecting,North,441.87,11758,445,36,3269.48,0.03784657254635142,0.08089887640449438,0.9929662921348315,7.399189806956797
2025-11-05,Google Ads,Search,Prospecting,East,1070.81,29808,796,72,9230.86,0.026704240472356415,0.09045226130653267,1.3452386934673366,8.62044620427527
2025-11-05,Meta Ads,Search,Retargeting,East,782.42,98882,1353,91,11577.78,0.01368297566796788,0.0672579453067258,0.5782852919438285,14.79739781702922
2025-11-05,LinkedIn Ads,Video,Lookalike,West,277.65,6229,120,2,213.22,0.019264729491090062,0.016666666666666666,2.3137499999999998,0.767945254817216
2025-11-06,Google Ads,Video,Prospecting,South,565.57,12796,484,32,4378.88,0.03782432010003126,0.06611570247933884,1.1685330578512398,7.742419152359566
2025-11-06,Meta Ads,Social,Existing Customers,East,663.28,41642,998,67,8348.89,0.023966187983286105,0.06713426853707415,0.6646092184368737,12.587278374140634
2025-11-06,YouTube Ads,Social,Existing Customers,South,502.34,60670,828,47,6545.28,0.013647601780121971,0.05676328502415459,0.6066908212560386,13.029581558307124
2025-11-06,LinkedIn Ads,Social,Prospecting,South,1833.92,21542,507,29,3489.61,0.02353541918113453,0.05719921104536489,3.617199211045365,1.902814735648229
2025-11-07,YouTube Ads,Social,Lookalike,East,956.21,121738,1681,81,9056.74,0.013808342506037557,0.04818560380725759,0.5688340273646639,9.47149684692693
2025-11-07,Meta Ads,Search,Retargeting,West,1708.97,107242,2545,189,18486.48,0.023731373902016,0.07426326129666012,0.6715009823182712,10.817322714851635
2025-11-07,Meta Ads,Video,Prospecting,West,830.73,40065,981,31,3483.79,0.0244852115312617,0.03160040774719674,0.8468195718654434,4.193648959349006
2025-11-08,Google Ads,Search,Retargeting,West,738.03,12959,618,69,8980.83,0.047688864881549504,0.11165048543689321,1.1942233009708738,12.168651680825983
2025-11-08,YouTube Ads,Display,Prospecting,East,380.81,36844,522,11,1164.39,0.014167842796656172,0.0210727969348659,0.7295210727969349,3.057666552874137
2025-11-08,Meta Ads,Search,Existing Customers,East,705.45,48774,954,73,9690.65,0.01955960142698979,0.07651991614255765,0.7394654088050315,13.73683464455312
2025-11-09,LinkedIn Ads,Search,Existing Customers,South,705.96,22262,306,20,2063.03,0.013745395741622497,0.06535947712418301,2.307058823529412,2.92230437985155
2025-11-09,Meta Ads,Display,Lookalike,West,287.85,18287,532,25,3226.03,0.02909170448952808,0.046992481203007516,0.5410714285714286,11.207330206704881
2025-11-09,Meta Ads,Social,Retargeting,South,492.94,37373,887,65,7841.14,0.02373371150295668,0.07328072153325817,0.555738444193912,15.906885219296466
2025-11-09,LinkedIn Ads,Display,Retargeting,South,567.33,16232,317,10,933.62,0.01952932479053721,0.031545741324921134,1.789684542586751,1.6456383410008284
2025-11-10,Meta Ads,Search,Existing Customers,West,915.84,31048,1197,122,14621.11,0.03855320793609894,0.10192147034252297,0.7651127819548873,15.964699074074074
2025-11-10,YouTube Ads,Video,Prospecting,East,944.79,127391,2026,71,9355.38,0.015903792261619736,0.03504442250740375,0.4663326752221125,9.902073476645603
2025-11-10,Meta Ads,Display,Prospecting,South,479.73,31317,545,20,1846.75,0.017402688635565346,0.03669724770642202,0.8802385321100917,3.84956121151481
2025-11-11,Meta Ads,Video,Retargeting,West,949.41,61777,1312,101,9668.01,0.021237677452773687,0.07698170731707317,0.7236356707317073,10.183176920403199
2025-11-11,Google Ads,Search,Prospecting,West,621.87,19137,562,51,5801.2,0.029367194440089877,0.09074733096085409,1.1065302491103204,9.328637818193513
2025-11-11,Meta Ads,Social,Prospecting,South,108.4,8396,172,6,920.4,0.02048594568842306,0.03488372093023256,0.6302325581395349,8.490774907749076
2025-11-12,Meta Ads,Social,Prospecting,East,510.82,31375,642,24,2469.45,0.020462151394422312,0.037383177570093455,0.7956697819314642,4.834286049880584
2025-11-12,Google Ads,Social,Retargeting,South,1411.52,44331,1396,109,13506.73,0.03149037919288985,0.07808022922636103,1.0111174785100285,9.568925697120834
2025-11-12,Google Ads,Search,Prospecting,East,234.61,8775,239,17,2034.6,0.027236467236467235,0.07112970711297072,0.98163179916318,8.67226460935169
2025-11-13,Meta Ads,Search,Prospecting,West,753.2,29519,865,45,4697.49,0.029303160676174667,0.05202312138728324,0.8707514450867052,6.236710037174721
2025-11-13,Meta Ads,Social,Prospecting,East,1961.57,110873,2574,169,19925.17,0.023215751355154097,0.06565656565656566,0.762070707070707,10.157766482970274
2025-11-13,Meta Ads,Search,Prospecting,West,426.96,29160,616,40,4277.56,0.02112482853223594,0.06493506493506493,0.6931168831168831,10.018643432640062
2025-11-13,Google Ads,Social,Existing Customers,East,700.98,13711,550,47,5510.48,0.040113777259135,0.08545454545454545,1.274509090909091,7.861108733487402
2025-11-14,Google Ads,Search,Prospecting,West,299.91,6825,260,9,765.87,0.0380952380952381,0.03461538461538462,1.1535000000000002,2.553666099829949
2025-11-14,Google Ads,Search,Lookalike,South,2015.82,44833,1649,95,10883.21,0.03678094260923873,0.05761067313523347,1.222449969678593,5.398899703346529
2025-11-14,LinkedIn Ads,Social,Lookalike,South,663.09,15470,315,13,1705.39,0.020361990950226245,0.04126984126984127,2.1050476190476193,2.57188315311647
2025-11-15,YouTube Ads,Social,Prospecting,South,721.54,58115,893,46,5337.55,0.01536608448765379,0.051511758118701005,0.8079955207166853,7.397441583280207
2025-11-15,Google Ads,Social,Lookalike,West,1688.13,40798,1611,124,16694.01,0.039487229766165005,0.07697082557417753,1.047877094972067,9.889054752892251
2025-11-15,Meta Ads,Social,Lookalike,East,1076.04,46241,1165,90,11290.13,0.02519409182327372,0.07725321888412018,0.9236394849785408,10.492295825433999
2025-11-16,Google Ads,Display,Retargeting,North,396.2,9850,355,28,3189.99,0.03604060913705584,0.07887323943661972,1.116056338028169,8.051463907117617
2025-11-16,Google Ads,Social,Prospecting,North,459.6,10434,351,22,2281.34,0.03364002300172513,0.06267806267806268,1.3094017094017094,4.963751087902524
2025-11-16,Google Ads,Social,Prospecting,East,965.63,16204,747,76,8074.79,0.04609972846210812,0.10174029451137885,1.2926773761713521,8.362198771786295
2025-11-16,Google Ads,Video,Existing Customers,West,466.57,10525,338,23,2199.11,0.032114014251781474,0.06804733727810651,1.3803846153846153,4.713354909231199
2025-11-17,Meta Ads,Social,Lookalike,South,176.77,11904,281,16,1763.08,0.023605510752688172,0.05693950177935943,0.6290747330960854,9.9738643434972
2025-11-17,YouTube Ads,Video,Existing Customers,East,676.19,60766,982,48,6097.83,0.016160352828884575,0.048879837067209775,0.6885845213849288,9.017923956284475
2025-11-17,Google Ads,Display,Existing Customers,West,267.45,5516,173,22,3466.05,0.031363306744017404,0.12716763005780346,1.5459537572254334,12.959618620302862
2025-11-18,Meta Ads,Search,Prospecting,East,2001.52,152292,2897,222,27641.17,0.019022666981850657,0.07663099758370728,0.6908940283051432,13.810089332107598
2025-11-18,LinkedIn Ads,Social,Lookalike,West,785.24,19243,325,14,1392.06,0.01688925843163748,0.043076923076923075,2.416123076923077,1.7727828434618715
2025-11-18,YouTube Ads,Display,Retargeting,East,388.66,53102,729,44,3920.02,0.01372829648600806,0.06035665294924554,0.5331412894375858,10.085987752791642
2025-11-19,Meta Ads,Video,Lookalike,East,444.51,38590,653,34,3783.59,0.01692148224928738,0.05206738131699847,0.6807197549770291,8.511822006254079
2025-11-19,Google Ads,Social,Prospecting,West,204.99,4369,136,7,907.28,0.0311284046692607,0.051470588235294115,1.507279411764706,4.425971998634079
2025-11-19,Meta Ads,Search,Prospecting,East,342.55,24220,559,23,2553.66,0.023080099091659784,0.04114490161001789,0.6127906976744186,7.454853306086702
2025-11-20,Google Ads,Social,Lookalike,North,1355.18,31167,1370,124,15469.71,0.0439567491256778,0.0905109489051095,0.9891824817518249,11.415243731460027
2025-11-20,YouTube Ads,Search,Lookalike,South,2986.15,240074,3979,162,18101.84,0.016574056332630774,0.040713747172656446,0.7504775069112842,6.06193258878489
2025-11-20,Meta Ads,Display,Retargeting,North,1122.42,102404,1411,80,10232.48,0.013778758642240537,0.05669737774627923,0.7954783841247343,9.11644482457547
2025-11-20,Meta Ads,Social,Prospecting,East,659.35,26405,652,36,3104.98,0.024692293126301838,0.05521472392638037,1.0112730061349693,4.709152953666489
2025-11-21,Google Ads,Display,Prospecting,North,528.64,15606,494,34,4891.76,0.03165449186210432,0.06882591093117409,1.0701214574898785,9.253480629539952
2025-11-21,Meta Ads,Video,Existing Customers,East,375.91,21450,512,15,1538.6,0.02386946386946387,0.029296875,0.73419921875,4.093000984278151
2025-11-21,YouTube Ads,Social,Retargeting,South,2670.25,342002,5117,156,20168.8,0.014961900807597616,0.030486613249951142,0.5218389681453977,7.5531504540773335
2025-11-22,Meta Ads,Social,Retargeting,North,619.18,39529,840,49,5394.93,0.021250221356472462,0.058333333333333334,0.7371190476190476,8.71302367647534
2025-11-22,Meta Ads,Display,Retargeting,North,2769.0,236494,5108,394,44488.55,0.021598856630612194,0.07713390759592796,0.5420908379013313,16.066648609606357
2025-11-22,YouTube Ads,Display,Retargeting,East,1731.72,179122,2676,90,9959.41,0.014939538415158384,0.033632286995515695,0.6471300448430494,5.751166470330077
2025-11-23,YouTube Ads,Video,Retargeting,North,225.78,19365,370,17,2033.22,0.019106635682933127,0.04594594594594595,0.6102162162162162,9.005314908317832
2025-11-23,Google Ads,Search,Retargeting,West,454.05,11412,398,65,8010.3,0.034875569575885036,0.16331658291457288,1.1408291457286432,17.641889659729106
2025-11-23,Meta Ads,Social,Lookalike,West,453.14,25049,670,43,5764.17,0.02674757475348317,0.06417910447761194,0.6763283582089552,12.720505803945802
2025-11-23,Meta Ads,Search,Existing Customers,East,664.6,40874,1065,91,13792.92,0.02605568331946959,0.08544600938967137,0.6240375586854461,20.753716521215768
2025-11-24,Meta Ads,Video,Existing Customers,North,673.09,33539,832,37,4834.07,0.02480694117296282,0.04447115384615385,0.8090024038461539,7.181907322943439
2025-11-24,Google Ads,Social,Retargeting,West,4908.07,202839,5147,318,46379.07,0.02537480464802134,0.061783563240722754,0.9535787837575286,9.44955349047589
2025-11-24,Google Ads,Social,Retargeting,East,347.54,6497,278,26,3033.51,0.04278897952901339,0.09352517985611511,1.2501438848920865,8.728520458076769
2025-11-25,YouTube Ads,Search,Lookalike,South,812.33,72756,1005,44,5913.33,0.013813293748969157,0.04378109452736319,0.8082885572139303,7.279467704011916
2025-11-25,YouTube Ads,Social,Lookalike,North,1045.04,83282,1421,63,7731.17,0.017062510506471985,0.04433497536945813,0.7354257565095004,7.3979656281099295
2025-11-25,LinkedIn Ads,Display,Retargeting,East,699.29,24554,371,16,1681.83,0.015109554451413211,0.0431266846361186,1.8848787061994607,2.405053697321569
2025-11-26,YouTube Ads,Search,Lookalike,West,751.97,116598,1413,38,4493.96,0.012118561210312356,0.02689313517338995,0.5321797593772116,5.976249052488796
2025-11-26,LinkedIn Ads,Search,Lookalike,North,354.94,5372,138,8,992.46,0.025688756515264335,0.057971014492753624,2.5720289855072465,2.796134557953457
